num,title,chars,body_chars,section_count,sections,has_method_section,has_experiment_section,has_conclusion_section,dataset_count,metric_count,extract_ok,extract_error
819,The TES Framework: Joint Statistical Modeling and Machine Learning for Network KPI Forecasting,84478,68125,7,"abstract,method,introduction,related_work,conclusion,discussion,experiment",True,True,True,0,3,,
820,TIME-VAD: Text-Informed Magnitude Enhancement Feature Learning for Vehicle Accident Detection and Anticipation,84847,67498,7,"abstract,introduction,method,related_work,discussion,experiment,conclusion",True,True,True,1,6,,
821,Time Will Tell: Criss-Cross Transformer for Encrypted Traffic Analysis,80684,68294,5,"discussion,introduction,method,experiment,conclusion",True,True,True,1,3,,
822,TIPSO-GAN: Malicious Network Traffic Detection Using a Novel Optimized Generative Adversarial Network,108319,86048,6,"method,introduction,experiment,background,discussion,conclusion",True,True,True,2,10,,
823,TopoCL: Topological Contrastive Learning for Time Series,60867,46604,7,"abstract,introduction,method,discussion,background,experiment,conclusion",True,True,True,2,2,,
824,Toward a Hybrid Intrusion Detection Framework for IIoT Using a Large Language Model,63859,56794,6,"abstract,introduction,method,experiment,discussion,conclusion",True,True,True,9,12,,
825,Toward Context-Aware Anomaly Detection for AIOps in Microservices Using Dynamic Knowledge Graphs,96313,89139,7,"abstract,experiment,introduction,method,related_work,discussion,conclusion",True,True,True,3,6,,
826,Toward Efficient Distributed Network Security: A Lightweight Multitask Traffic Analysis Framework,87342,75034,7,"abstract,method,introduction,discussion,experiment,related_work,conclusion",True,True,True,3,3,,
827,Toward Robust Detection of Malicious Encrypted Traffic Using Only Low-Quality Training Data,93029,70257,8,"abstract,method,introduction,background,experiment,discussion,related_work,conclusion",True,True,True,1,3,,
828,Towards Semantic-aware Aerial Video Anomaly Detection by Exploiting Multimodal Large Language Model,100911,80740,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,0,4,,
829,TraceCluster: A Lightweight and Adaptive Clustering-Based Subgraph Attention Network for APT Detection in Provenance Graphs,79572,71449,7,"method,introduction,related_work,background,conclusion,experiment,discussion",True,True,True,3,7,,
830,TraceHG: An Unsupervised Dual-View Framework for Microservice Anomaly Detection,69283,55864,7,"abstract,method,introduction,related_work,experiment,discussion,conclusion",True,True,True,2,4,,
831,TrafficAudio: Audio Representation for Lightweight Encrypted Traffic Classification in IoT,72582,60097,6,"abstract,method,introduction,experiment,discussion,conclusion",True,True,True,2,4,,
832,Ultimate Encrypted Traffic Feature Engineering: HTTPS Encrypted Traffic Classification Using Restored Application Data Unit Length,87935,73022,7,"abstract,introduction,discussion,related_work,method,experiment,conclusion",True,True,True,2,6,,
833,Uncertainty-Aware Multimodal Anomaly Detection for Microservice Systems With Active Learning,89192,72857,7,"abstract,method,introduction,experiment,related_work,discussion,conclusion",True,True,True,1,6,,
834,Unified Anomaly Detection via Multi-Scale Contrasted Memory,71982,57514,6,"abstract,method,conclusion,introduction,related_work,experiment",True,True,True,1,0,,
835,UniNet: A Unified Multi-Granular Traffic Modeling Framework for Network Security,85575,69779,7,"method,abstract,introduction,discussion,experiment,background,conclusion",True,True,True,2,2,,
836,Universal Embedding Function for Traffic Classification via QUIC Domain Recognition Pretraining: A Transfer Learning Success,96431,84586,8,"abstract,introduction,method,experiment,related_work,discussion,background,conclusion",True,True,True,5,3,,
837,Unraveling Spatio-Temporal Foundation Models via the Pipeline Lens: A Comprehensive Review,144788,93758,4,"abstract,method,introduction,conclusion",True,False,True,3,2,,
838,Unsupervised Cross-Domain Attack Traffic Classifier for Intelligent Connected Vehicle,61511,52035,6,"method,introduction,experiment,related_work,discussion,conclusion",True,True,True,5,3,,
839,Unsupervised Textless Prompt With LLMs for Multivariate Time Series Anomaly Detection,57449,42874,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,6,8,,
840,VDDFormer: A Variable Dependency Discrepancy-Based Transformer for Multivariate Time Series Anomaly Detection,68773,57447,7,"abstract,introduction,method,related_work,experiment,discussion,conclusion",True,True,True,5,0,,
841,Web Page Tampering Detection Based on Dynamic Temporal Graph Pre-Training,97247,85673,8,"abstract,introduction,related_work,discussion,method,background,experiment,conclusion",True,True,True,3,4,,
842,When Handshakes Tell the Truth: Detecting Web Bad Bots via TLS Fingerprints,37223,28515,8,"abstract,method,related_work,introduction,discussion,background,experiment,conclusion",True,True,True,0,11,,
843,When Pre-Training Meets Contrast Learning: Few-Shot Encrypted Traffic Classification With Novelty Detection,88304,73883,6,"abstract,method,introduction,experiment,related_work,discussion",True,True,False,2,3,,
844,When Unknown Threat Meets Label Noise: A Self-Correcting Framework,86866,72776,7,"method,experiment,introduction,related_work,abstract,conclusion,discussion",True,True,True,4,5,,
845,Where Do Flow Semantics Reside? A Protocol-Native Tabular Pretraining Paradigm for Encrypted Traffic Classification,47534,40733,7,"abstract,introduction,method,experiment,discussion,background,conclusion",True,True,True,2,4,,
846,XAI-EdgeSFL: Explainable Edge Intelligence With Adaptive Intrusion-Resilient Split Federated Learning for Consumer Healthcare Ecosystems,54183,46092,5,"abstract,introduction,method,related_work,experiment",True,True,False,2,9,,
847,Zoomer: An APT TTP Recognition System via Deep & Wide Provenance Graph Learning,87510,73153,8,"method,introduction,background,related_work,abstract,experiment,discussion,conclusion",True,True,True,2,3,,
848,ZTXPlainaAI an explainable deep learning framework for encrypted traffic anomaly detection in Zero Trust Networks,134700,22332,7,"method,abstract,experiment,introduction,discussion,related_work,background",True,True,False,0,5,,
849,Google Play Annual Transparency Report,0,0,0,,False,False,False,0,0,,
850,NetFlow Services and Applications,0,0,0,,False,False,False,0,0,,
851,Towards Open Set Deep Networks,69620,42085,5,"abstract,method,introduction,experiment,discussion",True,True,False,2,2,,
852,On Calibration of Modern Neural Networks,91169,38424,6,"abstract,introduction,background,method,experiment,conclusion",True,True,True,1,2,,
853,Evidential Deep Learning to Quantify Classification Uncertainty,49017,32847,6,"abstract,introduction,method,experiment,related_work,conclusion",True,True,True,2,2,,
854,A Simple Unified Framework for Detecting Out-of-Distribution Samples and Adversarial Attacks,60204,38758,5,"abstract,method,introduction,experiment,conclusion",True,True,True,2,11,,
855,Energy-Based Out-of-Distribution Detection,54750,33846,7,"abstract,introduction,method,background,experiment,related_work,conclusion",True,True,True,0,9,,
856,FOSS: Towards Fine-Grained Unknown Class Detection Against the Open-Set Attack Spectrum With Variable Legitimate Traffic,133812,95295,5,"method,experiment,introduction,conclusion,related_work",True,True,True,3,2,,
857,M3S-UPD: Efficient Multi-Stage Self-Supervised Learning for Fine-Grained Encrypted Traffic Classification With Unknown Pattern Discovery,129432,71050,6,"abstract,introduction,method,experiment,conclusion,discussion",True,True,True,2,4,,
858,New Class Detection in Network Traffic Classification Using Confidence Information Embedded Cascade Structure,98318,56524,6,"method,introduction,related_work,experiment,discussion,conclusion",True,True,True,0,3,,
